-0.2514977497165651,-0.2509823538147324,-0.24788243439705687,-0.24153663096255973,-0.23393391207055014,-0.22612858612335704,-0.22612858612335704,-0.23269500462394144,-0.23902937983456793,-0.24500702268624588,-0.2493321138191128,-0.251171402276237,-0.2514977497165651,-0.251171402276237,-0.24933211381911283,-0.2443226113649686,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083647880763,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.2512735923457647,-0.250761290267082,-0.24764730922520128,-0.24125103093812253,-0.2335167658178266,-0.22539239721612128,-0.22539239721612128,-0.23224173127257358,-0.23871246207140187,-0.2447533394064285,-0.24910434819739471,-0.2509510040959411,-0.2512735923457647,-0.2509510040959411,-0.24910434819739477,-0.2443226113649686,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083652340412,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.25101679209274647,-0.2505170878075146,-0.24738763220621984,-0.2409358526389302,-0.23305733041554624,-0.22458554269022218,-0.22458554269022218,-0.23174277823404665,-0.23836288824081245,-0.24447324723807426,-0.2488527698176419,-0.25070753392121653,-0.25101679209274647,-0.25070753392121653,-0.24885276981764196,-0.2443226113649686,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.1500008366570082,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15000000000000002
-0.25072533060389635,-0.2502477799621647,-0.2471013306033106,-0.2405886559198025,-0.2325523268751622,-0.22370342283691624,-0.22370342283691624,-0.23119466615894144,-0.23797800283334222,-0.24416453558469334,-0.24857536143377196,-0.2504390303243564,-0.25072533060389635,-0.2504390303243564,-0.248575361433772,-0.24416453558469334,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083687906468,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.25039709905534857,-0.24995129552370554,-0.24678622442632478,-0.2402068872231385,-0.2319983705234115,-0.2227414800370198,-0.2227414800370198,-0.23059381789862388,-0.2375550356767007,-0.24382488376085812,-0.2482699998403732,-0.2501434272668554,-0.25039709905534857,-0.2501434272668554,-0.24826999984037323,-0.24382488376085812,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083718865193,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.25002989977202644,-0.24962546191399013,-0.2464400307058324,-0.23978788753703228,-0.23139199173205685,-0.22169526283347385,-0.22169526283347385,-0.22993658342023093,-0.2370911125397783,-0.24345186653902398,-0.24793445966655758,-0.24981855741930206,-0.25002989977202644,-0.24981855741930206,-0.2479344596665576,-0.24345186653902398,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083758448707,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15000000000000002
-0.2496214496030001,-0.2492680102046367,-0.24606036960928007,-0.23932890287802874,-0.2307296610370699,-0.22056049756106744,-0.22056049756106744,-0.22921926960794067,-0.23658326870114899,-0.24304296178503226,-0.24756641891550654,-0.249462157130476,-0.2496214496030001,-0.249462157130476,-0.2475664189155066,-0.24304296178503226,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083806493347,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.24916938531918065,-0.24887658197963222,-0.2456447725951752,-0.23882709752779302,-0.23000781886808339,-0.2193331668917819,-0.2193331668917819,-0.22843817513840198,-0.23602846572327513,-0.24259556039226746,-0.24716346643956616,-0.2490718732291362,-0.24916938531918065,-0.2490718732291362,-0.2471634664395662,-0.24259556039226746,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033652424383,-0.15000083862801036,-0.15000018723932,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15000000000000002
-0.24867127130174013,-0.24844873821876687,-0.2451906927930675,-0.23827957023099258,-0.2292229100227048,-0.218009594280901,-0.218009594280901,-0.2275896305073421,-0.23542361164010137,-0.2421069787118537,-0.24672311153414112,-0.24864527183685722,-0.24867127130174013,-0.24864527183685722,-0.24672311153414114,-0.2421069787118537,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.1500033657502865,-0.15000083927140423,-0.15000018726757683,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
-0.248124609784504,-0.2479819703696396,-0.24469551778211904,-0.2376833735288596,-0.2283714229105583,-0.2165865328938214,-0.2165865328938214,-0.22667004314659986,-0.23476558471851572,-0.24157447365546786,-0.24624279582074643,-0.248124609784504,-0.248124609784504,-0.248124609784504,-0.24624279582074646,-0.24157447365546786,-0.23307447864697428,-0.2110821863466819,-0.17084555872907864,-0.15206422189212315,-0.1505669727037044,-0.15015728771439119,-0.150044292830436,-0.15001244163281485,-0.15000336864199504,-0.15000083999248243,-0.15000018742847254,-0.15000003851733987,-0.150000007630907,-0.15000000150881646,-0.15000000030343405,-0.15000000006208733,-0.1500000000088557,-0.15000000000052555,-0.15000000000003222,-0.15000000000000205,-0.1500000000000001,-0.15000000000000002,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.14999999999999997,-0.15,-0.15,-0.15000000000000002,-0.15000000000000002,-0.15,-0.15,-0.15
