0.05 , 2.4000000000000004
0.1 , 2.35
0.15000000000000002 , 2.3000000000000003
0.15000000000000002 , 2.25
0.2 , 2.2
0.25 , 2.1500000000000004
0.30000000000000004 , 2.1
0.30000000000000004 , 2.0500000000000003
0.30000000000000004 , 2.0
0.35000000000000003 , 1.9500000000000002
0.4 , 1.9000000000000001
0.45 , 1.85
0.5 , 1.8000000000000003
0.55 , 1.75
0.6000000000000001 , 1.7000000000000002
0.65 , 1.6500000000000001
0.65 , 1.6
0.65 , 1.5500000000000003
0.65 , 1.5
0.65 , 1.4500000000000002
0.65 , 1.4000000000000001
0.65 , 1.35
0.65 , 1.3
0.7000000000000001 , 1.25
0.7000000000000001 , 1.2000000000000002
0.75 , 1.1500000000000001
0.75 , 1.1
0.8 , 1.05
0.8500000000000001 , 1.0
0.9 , 0.9500000000000002
0.9500000000000001 , 0.9000000000000001
1.0 , 0.8500000000000001
1.05 , 0.8
1.05 , 0.75
1.05 , 0.7000000000000002
1.05 , 0.6500000000000001
1.05 , 0.6000000000000001
1.05 , 0.55
1.05 , 0.5
1.05 , 0.4500000000000002
1.05 , 0.3999999999999999
1.1 , 0.3500000000000001
1.1 , 0.30000000000000027
1.1500000000000001 , 0.25
1.1500000000000001 , 0.20000000000000018
1.2000000000000002 , 0.1499999999999999
1.2000000000000002 , 0.10000000000000009
1.2000000000000002 , 0.04999999999999982
1.25 , 0.0
